term,source_slug,occurrences
Shockwave Procedure,menu_enrichment_agent_run_10,1
Shockwave Procedure,menu_enrichment_agent_run_18,1
Shockwave Procedures,menu_enrichment_agent_run_01,1
ShockWave Treatment,menu_enrichment_agent_run_09,1
Shockwave Treatment (radial + focused) per problem x 1 treatment,menu_enrichment_agent_run_11,1
"Shockwave Treatment Bundle (single small joint, x 5 focused only, paid up front)",menu_enrichment_agent_run_11,1
"Shockwave Treatment Bundle (x 5 radial + focused treatments, paid up front)",menu_enrichment_agent_run_11,1
Shoe Evaluation,menu_enrichment_agent_run_12,1
Shoes & Orthotics (Little or No Cost with Insurance/Medicare),menu_enrichment_agent_run_10,1
Shokz OpenFit,menu_enrichment_agent_run_09,1
Shokz OpenFit 2,menu_enrichment_agent_run_09,1
Shokz OpenRun Pro 2,menu_enrichment_agent_run_09,1
Shokz OpenRun Pro 2 Mini,menu_enrichment_agent_run_09,1
Shoni Shin - Medical Qigong - Jin Shin Do,menu_enrichment_agent_run_04,1
Shop - Antioxidants,menu_enrichment_agent_run_01,1
Shop - B Complex,menu_enrichment_agent_run_01,1
Shop - Fish Oils,menu_enrichment_agent_run_01,1
Shop - Kids Supplements,menu_enrichment_agent_run_01,1
Shop - Magnesium,menu_enrichment_agent_run_01,1
Shop - Minerals,menu_enrichment_agent_run_01,1
Shop - Multivitamins,menu_enrichment_agent_run_01,1
Shop - Probiotic,menu_enrichment_agent_run_01,1
Shop - Protein Shakes,menu_enrichment_agent_run_01,1
Shop Epicutis - Epicūtis,menu_enrichment_agent_run_01,1
Shop items,menu_enrichment_agent_run_05,1
Shop Natural Foods,menu_enrichment_agent_run_07,1
Shop Natural Products,menu_enrichment_agent_run_07,1
Shop OnDemand Tests,menu_enrichment_agent_run_02,1
Shop Paternity & DNA Tests,menu_enrichment_agent_run_02,1
Short & Long-Term Care,menu_enrichment_retry1_05,1
Short Chin,menu_enrichment_agent_run_16,1
Short Chin Correctional Surgery,menu_enrichment_agent_run_12,1
Short Consultation (for prescription changes),menu_enrichment,1
Short Notes / Letters,menu_enrichment,1
Short Stretch Bandaging,menu_enrichment_agent_run_15,1
Short Term Rehabilitation,menu_enrichment_agent_run_10,1
Short Term Respite Beds,menu_enrichment_agent_run_18,1
Short-term Chiropractic Care,menu_enrichment_agent_run_01,1
"Short-Term Inpatient Rehabilitation (LifeWorks Rehab) - LifeWorks Rehab, up to 7 days/week, 2-3 hours/day",menu_enrichment_agent_run_15,1
Short-Term Rehab,menu_enrichment_agent_run_18,1
Short-Term Rehabilitation,menu_enrichment_agent_run_11,1
Short-Term Rehabilitation,menu_enrichment_agent_run_19,1
Short-term Residential Program,menu_enrichment_agent_run_10,1
Short-Term Skilled Nursing Care,menu_enrichment_agent_run_03,1
Short-term skilled nursing care,menu_enrichment_agent_run_09,1
Short/Upturned Nose,menu_enrichment_agent_run_10,1
Shortness of Breath,menu_enrichment_agent_run_14,1
Shortwave Diathermy - Richmar TheraTouch DX2,menu_enrichment,1
Shots & Add-Ons,menu_enrichment_agent_run_04,1
Shoulder,menu_enrichment_agent_run_05,1
Shoulder,menu_enrichment_agent_run_10,1
Shoulder,menu_enrichment_retry1_00,1
Shoulder & Elbow,menu_enrichment_agent_run_00,1
Shoulder & Elbow,menu_enrichment_agent_run_07,1
Shoulder & Elbow,menu_enrichment_agent_run_08,1
Shoulder & Elbow,menu_enrichment_agent_run_13,1
Shoulder & Elbow Care,menu_enrichment_agent_run_03,1
Shoulder & Elbow Care,menu_enrichment_agent_run_04,1
Shoulder & Elbow Orthopedics,menu_enrichment_agent_run_00,1
Shoulder & Elbow Pain Treatment,menu_enrichment_agent_run_14,1
Shoulder & Elbow Surgery,menu_enrichment_agent_run_01,1
Shoulder & Elbow Surgery,menu_enrichment_agent_run_03,1
Shoulder & Elbow Surgery,menu_enrichment_agent_run_10,1
Shoulder & Elbow Treatment,menu_enrichment_agent_run_10,1
Shoulder & Elbow Treatment,menu_enrichment_agent_run_16,1
Shoulder & Elbow Treatment,menu_enrichment_agent_run_18,1
Shoulder - Clavicle Fractures,menu_enrichment_agent_run_01,1
Shoulder - Labral Surgery,menu_enrichment_agent_run_01,1
Shoulder - Rotator Cuff Tears,menu_enrichment_agent_run_01,1
Shoulder - Shoulder Dislocations,menu_enrichment_agent_run_01,1
Shoulder and Arm Pain Treatment,menu_enrichment_agent_run_17,1
Shoulder and Elbow,menu_enrichment_agent_run_19,1
Shoulder and Neck Pain Therapy,menu_enrichment_agent_run_13,1
Shoulder Arthritis & Degenerative Conditions Treatment,menu_enrichment_agent_run_14,1
Shoulder Arthritis Stem Cell Treatment,menu_enrichment_agent_run_13,1
Shoulder Arthritis Treatment,menu_enrichment_agent_run_07,1
Shoulder Arthritis Treatment,menu_enrichment_agent_run_12,1
Shoulder Arthritis Treatment,menu_enrichment_agent_run_16,1
Shoulder Arthritis Treatment,menu_enrichment_agent_run_17,1
Shoulder Arthritis Treatment,menu_enrichment_agent_run_18,1
Shoulder Arthroplasty Tu3 61,mymeditravel_regenerative_turkey,1
Shoulder Arthroplasty Tu5 808,mymeditravel_regenerative_turkey,1
Shoulder Arthroscopic Surgery,menu_enrichment_agent_run_07,1
Shoulder arthroscopy,menu_enrichment_agent_run_02,1
Shoulder Arthroscopy,menu_enrichment_agent_run_05,1
Shoulder Arthroscopy,menu_enrichment_agent_run_10,1
Shoulder Arthroscopy,menu_enrichment_agent_run_11,1
Shoulder Arthroscopy,menu_enrichment_agent_run_12,1
Shoulder Arthroscopy,menu_enrichment_agent_run_15,1
Shoulder Arthroscopy,menu_enrichment_agent_run_19,1
Shoulder Arthroscopy Surgery,menu_enrichment_agent_run_12,1
Shoulder Arthroscopy Tu5 809,mymeditravel_regenerative_turkey,1
Shoulder Arthroscopy/Procedures,menu_enrichment,1
Shoulder Biceps pathology,menu_enrichment_agent_run_00,1
Shoulder Blade Pain Treatment,menu_enrichment_agent_run_07,1
Shoulder Blade Pain Treatment,menu_enrichment_agent_run_17,1
Shoulder Boost System - Shoulder Boost System,menu_enrichment_agent_run_11,1
Shoulder Bursitis,menu_enrichment_agent_run_15,1
Shoulder Bursitis Treatment,menu_enrichment_agent_run_03,1
Shoulder Bursitis Treatment,menu_enrichment_agent_run_04,1
Shoulder Bursitis Treatment,menu_enrichment_agent_run_07,1
Shoulder Bursitis Treatment,menu_enrichment_agent_run_17,1
Shoulder Care,menu_enrichment,1
Shoulder Care,menu_enrichment_agent_run_01,1
Shoulder Care,menu_enrichment_agent_run_04,1
Shoulder Care,menu_enrichment_agent_run_09,1
Shoulder Care,menu_enrichment_agent_run_10,1
Shoulder Care,menu_enrichment_agent_run_14,1
Shoulder Care,menu_enrichment_agent_run_16,1
Shoulder Care - Orthopedics & Sports Medicine,menu_enrichment_agent_run_08,1
Shoulder Center of Kentucky - Clinical Exam - Shoulder Center of Kentucky,menu_enrichment_agent_run_04,1
Shoulder Center of Kentucky - Physical Therapy - Shoulder Center of Kentucky,menu_enrichment_agent_run_04,1
Shoulder Center of Kentucky - Radiology - Shoulder Center of Kentucky,menu_enrichment_agent_run_04,1
Shoulder Center of Kentucky - Surgery - Shoulder Center of Kentucky,menu_enrichment_agent_run_04,1
Shoulder Conditions Treatment,menu_enrichment_agent_run_16,1
Shoulder Conditions Treatment,menu_enrichment_agent_run_19,1
Shoulder Disarticulations,menu_enrichment_retry1_03,1
Shoulder Disarticulations,menu_enrichment_retry2_08,1
Shoulder Discomfort - Cellular Product Administration,menu_enrichment_agent_run_18,1
Shoulder Dislocation,menu_enrichment_agent_run_19,1
Shoulder Dislocation Surgery & Treatment,menu_enrichment_agent_run_12,1
Shoulder Dislocation Treatment,menu_enrichment_agent_run_16,1
Shoulder Disorders,menu_enrichment,1
Shoulder Elbow Wrist Hand Orthoses,menu_enrichment_retry1_03,1
Shoulder Elbow Wrist Hand Orthoses,menu_enrichment_retry2_08,1
Shoulder fracture surgery,menu_enrichment_agent_run_02,1
Shoulder Fracture Treatment,menu_enrichment_agent_run_11,1
Shoulder Fracture Treatment,menu_enrichment_agent_run_12,1
Shoulder hemiarthroplasty (partial replacement),menu_enrichment_agent_run_02,1
Shoulder Impingement Syndrome,menu_enrichment_agent_run_19,1
Shoulder Impingement Syndrome Treatment,menu_enrichment_agent_run_03,1
Shoulder Impingement Syndrome Treatment,menu_enrichment_agent_run_12,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_04,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_07,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_08,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_12,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_16,1
Shoulder Impingement Treatment,menu_enrichment_agent_run_17,1
Shoulder Impingement/Bursitis Stem Cell Treatment,menu_enrichment_agent_run_06,1
Shoulder Impingements,menu_enrichment,1
Shoulder Injection,menu_enrichment_agent_run_01,1
Shoulder Injection,menu_enrichment_agent_run_08,1
Shoulder Injection,menu_enrichment_agent_run_11,1
Shoulder Injections,menu_enrichment,1
Shoulder Injections,menu_enrichment_agent_run_11,1
Shoulder Injections,menu_enrichment_agent_run_12,1
Shoulder Injections,menu_enrichment_agent_run_18,1
Shoulder Injections - Joint Pain Management,menu_enrichment_agent_run_17,1
Shoulder Injuries,menu_enrichment_agent_run_03,1
Shoulder Injuries,menu_enrichment_agent_run_04,1
Shoulder Injuries Care,menu_enrichment_agent_run_08,1
Shoulder Injuries Treatment,menu_enrichment_agent_run_02,1
Shoulder Injuries Treatment,menu_enrichment_agent_run_04,1
Shoulder Injuries/Rotator Cuff Tears Treatment,menu_enrichment_agent_run_16,1
Shoulder Injury Rehabilitation,menu_enrichment_agent_run_02,1
Shoulder Injury Treatment,menu_enrichment_agent_run_05,1
Shoulder Instability Stem Cell Treatment,menu_enrichment_agent_run_06,1
Shoulder Instability Treatment,menu_enrichment_agent_run_14,1
Shoulder Instability Treatment,menu_enrichment_agent_run_19,1
Shoulder Issues Treatment,menu_enrichment_agent_run_04,1
Shoulder Issues Treatment,menu_enrichment_agent_run_14,1
Shoulder Issues Treatment,menu_enrichment_agent_run_15,1
Shoulder Issues Treatment,menu_enrichment_agent_run_18,1
Shoulder Joint Arthritis,menu_enrichment_agent_run_15,1
Shoulder joint injection,menu_enrichment_agent_run_07,1
Shoulder Joint Replacement,menu_enrichment_agent_run_16,1
Shoulder Joint Replacement Surgery,menu_enrichment,1
Shoulder Labral repair,menu_enrichment_agent_run_00,1
Shoulder Labral Tear Stem Cell Treatment,menu_enrichment_agent_run_06,1
Shoulder Labral Tear Treatment,menu_enrichment_agent_run_04,1
Shoulder Labral Tear Treatment,menu_enrichment_agent_run_07,1
Shoulder Labral Tear Treatment,menu_enrichment_agent_run_12,1
Shoulder Labral Tear Treatment,menu_enrichment_agent_run_17,1
Shoulder labral tears (SLAP tears) repair,menu_enrichment_agent_run_19,1
Shoulder Orthopaedic Care,menu_enrichment_agent_run_09,1
Shoulder Orthopedic Care,menu_enrichment_agent_run_09,1
Shoulder Osteoarthritis,menu_enrichment_agent_run_01,1
Shoulder Osteoarthritis Conservative Care,menu_enrichment_agent_run_10,1
Shoulder Overview,menu_enrichment_agent_run_19,1
Shoulder Pain,menu_enrichment_agent_run_02,1
Shoulder Pain,menu_enrichment_agent_run_04,1
Shoulder Pain,menu_enrichment_agent_run_05,1
Shoulder Pain,menu_enrichment_agent_run_06,1
Shoulder Pain,menu_enrichment_agent_run_07,1
Shoulder Pain,menu_enrichment_agent_run_08,1
Shoulder Pain,menu_enrichment_agent_run_10,1
Shoulder Pain,menu_enrichment_agent_run_11,1
Shoulder Pain / Discomfort Treatment,menu_enrichment_agent_run_14,1
Shoulder Pain and Rotator Cuff Treatment,menu_enrichment_agent_run_04,1
Shoulder Pain Care,menu_enrichment_agent_run_10,1
Shoulder Pain Injection,menu_enrichment_agent_run_09,1
Shoulder Pain Management,menu_enrichment_agent_run_13,1
Shoulder Pain Management,menu_enrichment_agent_run_18,1
Shoulder Pain Muscle,menu_enrichment_src_stem_04,1
Shoulder Pain Physical Therapy,menu_enrichment_agent_run_00,1
Shoulder Pain Program,menu_enrichment_agent_run_03,1
Shoulder Pain Regenerative Treatment,menu_enrichment_agent_run_03,1
Shoulder Pain Relief,menu_enrichment,1
Shoulder Pain Relief,menu_enrichment_agent_run_08,1
Shoulder Pain Relief,menu_enrichment_agent_run_09,1
Shoulder Pain Relief,menu_enrichment_agent_run_11,1
Shoulder Pain Relief,menu_enrichment_agent_run_14,1
Shoulder Pain Relief,menu_enrichment_agent_run_16,1
Shoulder Pain Relief,menu_enrichment_agent_run_19,1
Shoulder Pain Relief (SoftWave Therapy) - SoftWave Therapy,menu_enrichment_agent_run_13,1
Shoulder Pain Relief and Chiropractic Solutions,menu_enrichment_agent_run_07,1
Shoulder Pain Solutions,menu_enrichment_agent_run_18,1
Shoulder Pain Treatment,menu_enrichment_agent_run_06,1
Shoulder pain treatment,menu_enrichment_agent_run_07,1
Shoulder Pain Treatment,menu_enrichment_agent_run_14,1
Shoulder Pain Treatment,menu_enrichment_agent_run_15,1
Shoulder Physiotherapy,menu_enrichment_agent_run_15,1
Shoulder Problems & Surgery,menu_enrichment_agent_run_07,1
Shoulder Prolotherapy - Shoulder,menu_enrichment_agent_run_08,1
Shoulder Pulley,menu_enrichment_agent_run_04,1
Shoulder Recovery Treatment,menu_enrichment_agent_run_18,1
Shoulder Regenerative Orthopedics,menu_enrichment_agent_run_18,1
Shoulder Rehab,menu_enrichment_agent_run_08,1
Shoulder Rejuvenation,menu_enrichment,1
Shoulder Rejuvenation - Anti-Aging,menu_enrichment_agent_run_12,1
Shoulder Renewal Program,menu_enrichment_agent_run_11,1
Shoulder Renewal Program,menu_enrichment_agent_run_19,1
Shoulder Replacement,menu_enrichment,1
Shoulder Replacement,menu_enrichment_agent_run_03,1
Shoulder Replacement,menu_enrichment_agent_run_05,1
Shoulder Replacement,menu_enrichment_agent_run_07,1
Shoulder Replacement,menu_enrichment_agent_run_08,1
Shoulder Replacement,menu_enrichment_agent_run_12,1
Shoulder Replacement,menu_enrichment_agent_run_15,1
Shoulder Replacement,menu_enrichment_agent_run_18,1
Shoulder Replacement Surgery,menu_enrichment_agent_run_03,1
"Shoulder Replacement Surgery - Minimally invasive, computer-assisted surgical navigation",menu_enrichment_agent_run_13,1
Shoulder Revision Surgery,menu_enrichment_agent_run_11,1
Shoulder Rotator cuff repair,menu_enrichment_agent_run_00,1
Shoulder Rotator Cuff Repairs,menu_enrichment_agent_run_18,1
Shoulder Scope (Shoulder Arthroscopy),menu_enrichment_agent_run_11,1
Shoulder Stabilization,menu_enrichment_agent_run_11,1
Shoulder surgery,menu_enrichment,1
Shoulder Surgery,menu_enrichment_agent_run_00,1
Shoulder Surgery,menu_enrichment_agent_run_03,1
Shoulder Surgery,menu_enrichment_agent_run_07,1
Shoulder Surgery,menu_enrichment_agent_run_10,1
Shoulder Surgery,menu_enrichment_agent_run_14,1
Shoulder Surgery,menu_enrichment_agent_run_16,1
Shoulder surgery,menu_enrichment_agent_run_17,1
Shoulder Tendinitis and Bursitis Treatment,menu_enrichment_agent_run_16,1
Shoulder Tendonitis/Bursitis,menu_enrichment,1
Shoulder Tendonitis/Tendinitis Treatment,menu_enrichment_agent_run_02,1
Shoulder Therapy,menu_enrichment_agent_run_09,1
Shoulder Therapy and Sports Injury Rehabilitation,menu_enrichment_agent_run_14,1
Shoulder Total replacement,menu_enrichment_agent_run_00,1
Shoulder treatment,menu_enrichment,1
Shoulder Treatment,menu_enrichment_agent_run_07,1
Shoulder Treatment,menu_enrichment_agent_run_09,1
Shoulder Treatment,menu_enrichment_agent_run_13,1
Shoulder Treatment,menu_enrichment_agent_run_14,1
Shoulder treatment,menu_enrichment_agent_run_17,1
Shoulder Treatment,menu_enrichment_stem_02,1
"Shoulder Treatment (Osteoarthritis, Bone-on-Bone Shoulder Pain, Rotator Cuff Tear, Labral Tear, Bone Spurs)",menu_enrichment_agent_run_00,1
Shoulder Treatments,menu_enrichment,1
Shoulder Treatments,menu_enrichment_agent_run_07,1
Shoulder | Elbow | Hand Pain,menu_enrichment_agent_run_11,1
"Shoulder, Arm And Elbow Pain Treatment",menu_enrichment_agent_run_12,1
"Shoulder, Arm, and Elbow Care",menu_enrichment_agent_run_07,1
"Shoulder, Elbow & Wrist Pain Rehabilitation",menu_enrichment_agent_run_01,1
"Shoulder, Hip & Knee Surgery",menu_enrichment_agent_run_08,1
"Shoulder, Hip & Knee Surgery",menu_enrichment_agent_run_10,1
"Shoulder, Hip, and Knee Joint Injections",menu_enrichment_agent_run_07,1
Shower Door Installation,menu_enrichment_agent_run_19,1
Showers Family Center for Childhood Cancer and Blood Disorders,menu_enrichment_agent_run_07,1
Shredding Services,menu_enrichment_agent_run_18,1
Shutter Installation,menu_enrichment_agent_run_19,1
Shuttle service,menu_enrichment_agent_run_07,1
SI Fusion,menu_enrichment_agent_run_16,1
SI Fusion (Sacroiliac Joint Fusion),menu_enrichment_agent_run_03,1
SI Joint Dysfunction Treatment,menu_enrichment_agent_run_12,1
SI Joint Fusion,menu_enrichment,1
SI Joint Fusion,menu_enrichment_agent_run_03,1
SI Joint Fusion,menu_enrichment_agent_run_14,1
SI Joint Fusion,menu_enrichment_agent_run_17,1
SI Joint Fusions - Spine Procedures,menu_enrichment_agent_run_13,1
SI Joint Injection,menu_enrichment_agent_run_01,1
SI Joint Injection,menu_enrichment_agent_run_03,1
SI Joint Injection,menu_enrichment_agent_run_07,1
SI Joint Injection,menu_enrichment_agent_run_08,1
SI Joint Injections,menu_enrichment_agent_run_11,1
SI Joint injections - Spine Procedures,menu_enrichment_agent_run_13,1
SI Joint Pain & Dysfunction Stem Cell Treatment,menu_enrichment_agent_run_06,1
SI Joint Pain Treatment,menu_enrichment,1
SI Joint Pain Treatment,menu_enrichment_agent_run_02,1
SI Joint Pain Treatment,menu_enrichment_agent_run_04,1
SI Joint Pain Treatment,menu_enrichment_agent_run_07,1
SI Joint Pain Treatment,menu_enrichment_agent_run_17,1
SI Joint Pathology,menu_enrichment_agent_run_04,1
SIBO Testing,menu_enrichment,1
SIBO Testing and Treatment,menu_enrichment_agent_run_15,1
SIBO Treatment,menu_enrichment_agent_run_09,1
Sibshops,menu_enrichment,1
Sick Patient Care,menu_enrichment,1
Sick pet exams,menu_enrichment_agent_run_05,1
Sick pet exams,menu_enrichment_agent_run_06,1
Sick pet exams,menu_enrichment_agent_run_14,1
Sick pet exams,menu_enrichment_agent_run_18,1
Sick Visit (Same Day or Next Business Day),menu_enrichment_agent_run_03,1
Sick Visits,menu_enrichment_agent_run_00,1
Sick Visits,menu_enrichment_agent_run_02,1
Sick Visits,menu_enrichment_agent_run_05,1
Sick visits,menu_enrichment_agent_run_07,1
Sick Visits,menu_enrichment_agent_run_14,1
Sick Visits & Illness,menu_enrichment_agent_run_16,1
"Sick visits (sore throats, flu, colds, urinary tract infections, etc.)",menu_enrichment_agent_run_02,1
"Sick visits (sore throats, flu, colds, urinary tract infections, etc.)",menu_enrichment_agent_run_12,1
"Sick visits for acute illnesses (flu, cold, sinus infections, sore throats)",menu_enrichment_agent_run_13,1
Sick/acute care visits,menu_enrichment_agent_run_01,1
Sickle Cell Anemia Center,menu_enrichment_agent_run_06,1
